EpRewMean,EpLenMean,KL,TotalRewardMean,EpRewSEM,EVAfter,EVBefore
-14446.650687397923,110.0,nan,-5216181.031681012,2760.087143462101,nan,nan
-21478.715935990676,110.0,nan,-5237659.747617003,3457.3974871202786,nan,nan
-13264.889537306497,110.0,nan,-5250924.637154309,1963.1386401246857,nan,nan
-14300.638069157423,110.0,nan,-5265225.275223467,2003.5990736991855,nan,nan
-8262.82940403131,110.0,nan,-5273488.1046274975,1187.4147266809002,nan,nan
-13155.762443293206,105.875,nan,-5286643.86707079,2845.036226637598,nan,nan
-19132.723667544607,110.0,nan,-5305776.590738335,3258.3669224888818,nan,nan
-10731.505830481845,110.0,nan,-5316508.096568816,1826.226185799778,nan,nan
-11223.561084255673,105.875,nan,-5327731.657653072,1640.0509109629672,nan,nan
-16728.437625670176,110.0,nan,-5344460.095278742,4212.759843248964,nan,nan
-16033.401369913354,110.0,nan,-5360493.496648655,2574.1794414345036,nan,nan
-14023.441001096788,110.0,nan,-5374516.937649752,3683.4620494466344,nan,nan
-14659.925402109013,110.0,nan,-5389176.863051861,3133.5796059340128,nan,nan
-11463.255648239643,110.0,nan,-5400640.1187001,2340.456047190732,nan,nan
-13352.612748398007,110.0,nan,-5413992.731448499,3052.5164814685,nan,nan
-14952.4146563483,105.875,nan,-5428945.146104847,2508.93491272455,nan,nan
-17129.66781108916,105.875,nan,-5446074.813915936,2296.3103345764443,nan,nan
-19842.57196575862,110.0,nan,-5465917.385881695,4382.0549224000915,nan,nan
-14749.288984305847,110.0,nan,-5480666.674866001,2813.849047065617,nan,nan
-17673.19581825533,110.0,nan,-5498339.870684257,3609.8327894503377,nan,nan
-12203.63457467151,110.0,nan,-5510543.505258928,1547.068319271206,nan,nan
-15173.427430004269,110.0,nan,-5525716.932688932,2765.9108038209656,nan,nan
-11628.82335437599,110.0,nan,-5537345.7560433075,1864.4293834501154,nan,nan
-10597.694314284947,110.0,nan,-5547943.450357593,1549.1343255776944,nan,nan
-15785.448060223182,110.0,nan,-5563728.898417816,4022.783794527011,nan,nan
-15507.207914355064,110.0,nan,-5579236.106332171,2898.738692201265,nan,nan
-11646.686196826882,110.0,nan,-5590882.792528998,1791.7967347018068,nan,nan
-16857.543666526726,110.0,nan,-5607740.336195525,3094.561555473722,nan,nan
-13333.80047697453,110.0,nan,-5621074.1366725,3068.525033356787,nan,nan
-18854.502282435602,110.0,nan,-5639928.638954936,4843.090845896397,nan,nan
-16918.287153325622,110.0,nan,-5656846.926108262,2903.7187330816387,nan,nan
-11981.223615460973,110.0,nan,-5668828.149723723,1757.3269146518685,nan,nan
-12472.130193229796,110.0,nan,-5681300.279916952,2614.811218132447,nan,nan
-16516.039291831865,110.0,nan,-5697816.319208784,3917.4168300386023,nan,nan
-22684.01078514451,110.0,nan,-5720500.329993929,5733.519409296753,nan,nan
-16252.674840318647,110.0,nan,-5736753.004834248,3842.1106409743143,nan,nan
-16477.09548895021,110.0,nan,-5753230.100323198,4350.659112901862,nan,nan
-12797.89866928975,105.875,nan,-5766027.998992488,1911.294887751259,nan,nan
-16932.130312858142,110.0,nan,-5782960.129305346,4847.299284764614,nan,nan
-13877.300735200524,105.875,nan,-5796837.430040547,3035.1118746146435,nan,nan
-18010.682697722677,110.0,nan,-5814848.112738269,5228.637132507099,nan,nan
-13350.371998416,105.875,nan,-5828198.484736686,2098.147668357877,nan,nan
-17951.414495804383,110.0,nan,-5846149.89923249,3709.379407786916,nan,nan
-10932.135937149904,110.0,nan,-5857082.03516964,2012.463937133781,nan,nan
-16615.588368182078,105.875,nan,-5873697.623537822,3586.021803269647,nan,nan
-11477.145370380138,105.875,nan,-5885174.768908202,1973.5146079008027,nan,nan
-18728.272786974452,110.0,nan,-5903903.041695177,4101.9592278038435,nan,nan
-10678.998850457687,105.875,nan,-5914582.040545634,1861.1838821186138,nan,nan
-16412.338226398315,110.0,nan,-5930994.378772032,2657.0445918088117,nan,nan
-14612.339016831225,105.875,nan,-5945606.717788864,5200.122615684126,nan,nan
-10425.005779267392,110.0,nan,-5956031.723568131,1225.2543507672522,nan,nan
-8315.68892698103,110.0,nan,-5964347.412495112,1470.0109108693703,nan,nan
-20445.804737732808,110.0,nan,-5984793.217232845,5978.257331267333,nan,nan
-8476.635846030926,105.875,nan,-5993269.853078876,801.5423684171134,nan,nan
-12173.919616661682,110.0,nan,-6005443.772695538,2162.9255598805325,nan,nan
-12134.07442461824,110.0,nan,-6017577.847120156,1177.518249359035,nan,nan
-16066.603981752989,110.0,nan,-6033644.451101908,3606.9030437132387,nan,nan
-14336.073985695586,110.0,nan,-6047980.525087604,2885.681552400084,nan,nan
-12178.498519705965,110.0,nan,-6060159.02360731,1845.451840399557,nan,nan
-13013.434408014395,110.0,nan,-6073172.458015325,1959.4271404297792,nan,nan
-12973.84708627761,105.875,nan,-6086146.305101602,4100.46836952027,nan,nan
-10136.090254018842,105.875,nan,-6096282.395355621,1281.5111629290875,nan,nan
-12325.031446766967,110.0,nan,-6108607.426802388,2051.1765539807607,nan,nan
-13952.270342340295,105.875,nan,-6122559.697144729,2725.3190386787614,nan,nan
-9086.576424001778,102.08,nan,-6131646.273568731,2432.5839096590144,nan,nan
-15078.356409930173,105.875,nan,-6146724.629978661,3230.1121912179083,nan,nan
-15825.031230856737,110.0,nan,-6162549.661209518,3906.4245142136483,nan,nan
-19903.55244116711,105.875,nan,-6182453.213650685,3520.3202868545563,nan,nan
-9777.480256304503,110.0,nan,-6192230.693906989,1227.5202287505508,nan,nan
-11899.330054371212,105.875,nan,-6204130.023961361,2759.568752209014,nan,nan
-12425.907394458538,105.875,nan,-6216555.931355819,2580.297023017144,nan,nan
-7943.453100568763,105.875,nan,-6224499.384456388,964.0917813467978,nan,nan
-17162.868823148932,110.0,nan,-6241662.253279537,4557.156121211905,nan,nan
-19095.055161181965,110.0,nan,-6260757.308440719,4359.05138488943,nan,nan
-20235.708961746634,110.0,nan,-6280993.017402465,5912.425445089539,nan,nan
-11758.834421509366,105.875,nan,-6292751.851823974,3516.6351966675825,nan,nan
-15889.768627934009,110.0,nan,-6308641.620451909,3580.349973733646,nan,nan
-19758.236634576264,110.0,nan,-6328399.857086485,5129.614055572346,nan,nan
-24394.999993338923,110.0,nan,-6352794.857079824,3942.3083698248547,nan,nan
-19346.81656267457,110.0,nan,-6372141.673642499,4042.3031632757115,nan,nan
-17521.576698132,105.875,nan,-6389663.250340631,5233.372811936321,nan,nan
-15196.500457950966,110.0,nan,-6404859.750798582,2691.4888818183344,nan,nan
-12835.806104180778,110.0,nan,-6417695.5569027625,3899.3165931268,nan,nan
-16373.598618196473,110.0,nan,-6434069.155520959,3811.4796823800716,nan,nan
-13247.429298382118,110.0,nan,-6447316.584819341,2269.006646084824,nan,nan
-16571.309657205486,110.0,nan,-6463887.894476547,3289.6694431781593,nan,nan
-21980.755070468567,110.0,nan,-6485868.649547015,4379.714460417639,nan,nan
-12245.005961631186,105.875,nan,-6498113.655508647,2168.211963993907,nan,nan
-14044.461888948723,105.875,nan,-6512158.117397595,3144.1066030344873,nan,nan
-27040.988222869346,110.0,nan,-6539199.105620464,6324.90364770927,nan,nan
-17945.48504308201,110.0,nan,-6557144.590663547,2742.6472026262,nan,nan
-16509.32383224076,110.0,nan,-6573653.914495788,3002.9237814787944,nan,nan
-14708.414093190973,110.0,nan,-6588362.328588978,3873.2888979803292,nan,nan
-18552.270046865055,105.875,nan,-6606914.598635843,5139.727373381622,nan,nan
-16267.270445562077,110.0,nan,-6623181.869081405,2028.6015144548467,nan,nan
-18154.842747941984,110.0,nan,-6641336.711829347,5331.781063355884,nan,nan
-22757.019640491497,110.0,nan,-6664093.731469838,7282.342299324062,nan,nan
-10345.140861952657,110.0,nan,-6674438.872331791,1647.383849145933,nan,nan
-16490.29715197273,110.0,nan,-6690929.169483763,3379.546717400063,nan,nan
-13998.274347231201,110.0,nan,-6704927.443830994,2414.782082071571,nan,nan
-16242.594345783638,110.0,nan,-6721170.038176778,3404.476624545385,nan,nan
-17486.16039680025,110.0,nan,-6738656.198573578,6707.409089275085,nan,nan
-18345.789652379688,110.0,nan,-6757001.988225957,2982.412146611647,nan,nan
-12106.722315769275,110.0,nan,-6769108.710541727,3734.007446773223,nan,nan
-15631.404628956318,110.0,nan,-6784740.115170684,3101.175044723926,nan,nan
-14803.45861973322,110.0,nan,-6799543.573790417,2399.0410030049648,nan,nan
-13212.261454801723,110.0,nan,-6812755.835245219,2388.437015343798,nan,nan
-15505.13854752137,110.0,nan,-6828260.97379274,3446.551423933499,nan,nan
-14489.861900631171,110.0,nan,-6842750.8356933715,2661.9150354135313,nan,nan
-18633.170819100054,110.0,nan,-6861384.0065124715,4884.040152891148,nan,nan
-14844.37019029772,110.0,nan,-6876228.376702769,3151.653935281967,nan,nan
-17662.46819956898,110.0,nan,-6893890.8449023375,6233.832980102086,nan,nan
-19391.198032982153,110.0,nan,-6913282.042935319,4784.509291793915,nan,nan
-18131.253138167587,110.0,nan,-6931413.296073487,3398.6794879289428,nan,nan
-14884.808112215691,110.0,nan,-6946298.104185702,2612.6494612956058,nan,nan
-18292.53750168709,110.0,nan,-6964590.641687389,3487.377096655694,nan,nan
-10216.361184248732,110.0,nan,-6974807.002871638,1903.622851494843,nan,nan
-16052.258731158532,110.0,nan,-6990859.261602797,3709.5296813647865,nan,nan
-13698.045934482958,110.0,nan,-7004557.30753728,1823.9602354156073,nan,nan
-24566.912344760407,110.0,nan,-7029124.21988204,6295.344390491538,nan,nan
-14502.887135624593,110.0,nan,-7043627.107017665,2329.3916926035176,nan,nan
-16296.622451676183,110.0,nan,-7059923.729469341,2589.89419123632,nan,nan
-11322.451802734306,110.0,nan,-7071246.1812720755,1747.5322197300025,nan,nan
-19435.014716566784,110.0,nan,-7090681.195988642,3735.919580767133,nan,nan
-10952.804289354133,110.0,nan,-7101634.000277996,1652.3713374479396,nan,nan
-14880.329139608806,110.0,nan,-7116514.329417605,3093.04633045274,nan,nan
-14721.630366115773,110.0,nan,-7131235.959783721,2246.032695558438,nan,nan
-19048.53486917676,105.875,nan,-7150284.494652897,4747.599766140079,nan,nan
-18260.781757262772,110.0,nan,-7168545.27641016,4128.299198866075,nan,nan
-9915.667561150232,110.0,nan,-7178460.94397131,1615.7035816100808,nan,nan
-9030.694322567293,110.0,nan,-7187491.638293877,1061.2247923297016,nan,nan
-14139.58607646654,110.0,nan,-7201631.224370344,2337.8466245511386,nan,nan
-20385.902618949807,110.0,nan,-7222017.126989294,6000.928944435758,nan,nan
-12489.40450881748,110.0,nan,-7234506.531498112,2592.1870724435316,nan,nan
-15577.400818502441,110.0,nan,-7250083.932316614,1764.3126779428526,nan,nan
-10714.822992560798,110.0,nan,-7260798.755309175,2000.853260639668,nan,nan
-10714.51976680348,110.0,nan,-7271513.275075979,2003.1006624753848,nan,nan
-12906.368183381954,110.0,nan,-7284419.64325936,1963.9257541051138,nan,nan
-14018.852904325657,110.0,nan,-7298438.496163686,2860.2339712411535,nan,nan
-16334.103186085955,110.0,nan,-7314772.599349772,3429.7201311085505,nan,nan
-13770.570682060561,105.875,nan,-7328543.1700318325,2191.2532046953247,nan,nan
-16127.137906821235,110.0,nan,-7344670.307938654,3134.56282306792,nan,nan
-12792.093316106684,110.0,nan,-7357462.401254761,1893.6823738092005,nan,nan
-12902.170695971916,110.0,nan,-7370364.571950733,2574.0371648051546,nan,nan
-13575.157279360737,110.0,nan,-7383939.729230094,2052.262465880836,nan,nan
-14003.930104616704,110.0,nan,-7397943.659334711,3383.7462092023798,nan,nan
-13269.74642352401,110.0,nan,-7411213.405758235,2273.550318521569,nan,nan
-10183.746843967798,110.0,nan,-7421397.152602202,1087.807324700963,nan,nan
-7607.193565461778,110.0,nan,-7429004.346167664,1083.7048016302092,nan,nan
-17599.381090553026,110.0,nan,-7446603.7272582175,3153.314217083268,nan,nan
-17729.705180572022,110.0,nan,-7464333.43243879,3335.3198985815657,nan,nan
-17948.859842918177,110.0,nan,-7482282.292281708,5152.073350621704,nan,nan
-11253.019531779226,110.0,nan,-7493535.311813487,1294.5169192977216,nan,nan
-12454.053930475467,110.0,nan,-7505989.365743962,2343.311240739985,nan,nan
-15474.32516433168,110.0,nan,-7521463.690908294,4944.070679633438,nan,nan
-20950.4400406952,110.0,nan,-7542414.13094899,4919.105074871831,nan,nan
-13003.262767788414,105.875,nan,-7555417.393716778,3134.115120738278,nan,nan
-11800.211012532165,110.0,nan,-7567217.60472931,2065.031627663452,nan,nan
-11448.743873738878,110.0,nan,-7578666.348603048,1605.62739162925,nan,nan
-22345.89732060632,105.875,nan,-7601012.245923655,4195.101333344197,nan,nan
-16001.896822075081,105.875,nan,-7617014.1427457305,4322.950259755837,nan,nan
-15085.746405572152,110.0,nan,-7632099.889151302,3264.337424684301,nan,nan
-15768.770595675107,110.0,nan,-7647868.6597469775,3526.1368320744823,nan,nan
-15667.99744705865,110.0,nan,-7663536.657194036,4393.795321611322,nan,nan
-21227.870151454616,110.0,nan,-7684764.527345491,6219.146206868926,nan,nan
-15474.744244735408,110.0,nan,-7700239.271590226,3615.231749986849,nan,nan
-13919.893314283037,110.0,nan,-7714159.16490451,2820.945171090662,nan,nan
-20858.22425118362,110.0,nan,-7735017.389155693,6407.389775090083,nan,nan
-10755.677269107327,110.0,nan,-7745773.066424801,1326.2686034545627,nan,nan
-15974.891135950904,110.0,nan,-7761747.957560752,3981.5948867388383,nan,nan
-14549.877866066965,110.0,nan,-7776297.835426819,3308.623177942782,nan,nan
-17612.38693826333,110.0,nan,-7793910.222365082,4197.124431017164,nan,nan
-11007.48079409375,110.0,nan,-7804917.703159176,1593.8600159498046,nan,nan
-21376.20853414539,110.0,nan,-7826293.911693322,6223.067550444473,nan,nan
-12288.602826917402,102.08,nan,-7838582.514520239,2742.0869848920815,nan,nan
-17220.96170398465,110.0,nan,-7855803.476224224,3574.4429377223933,nan,nan
-16708.209869438106,110.0,nan,-7872511.686093662,2580.7282231419736,nan,nan
-18640.246019204642,110.0,nan,-7891151.932112867,3140.2042030736475,nan,nan
-14847.830042348249,110.0,nan,-7905999.762155215,2654.86688476831,nan,nan
-14946.58935796905,110.0,nan,-7920946.351513185,2815.5330908055653,nan,nan
-11985.8628004925,110.0,nan,-7932932.2143136775,2560.0267932511692,nan,nan
-15359.297560746812,110.0,nan,-7948291.511874424,2979.969504210809,nan,nan
-13496.900352240833,110.0,nan,-7961788.412226665,2887.811687381412,nan,nan
-12281.27698223113,105.875,nan,-7974069.689208896,2328.975734715293,nan,nan
-15762.782881169975,110.0,nan,-7989832.4720900655,3344.336433589045,nan,nan
-20034.022876186806,110.0,nan,-8009866.494966253,4276.254521513265,nan,nan
-11268.50757782118,110.0,nan,-8021135.002544074,1615.3986001197195,nan,nan
-19239.445332436022,105.875,nan,-8040374.44787651,5425.522839252201,nan,nan
-16073.910816890615,110.0,nan,-8056448.3586934,2478.621595907138,nan,nan
-12990.735904731626,110.0,nan,-8069439.094598132,1716.7804976562595,nan,nan
-15917.477294202254,110.0,nan,-8085356.571892334,3084.425865995946,nan,nan
-15643.87649157682,110.0,nan,-8101000.448383911,3918.4739208077053,nan,nan
-15754.352212696416,105.875,nan,-8116754.800596607,3696.5742267642604,nan,nan
-15098.64681827908,105.875,nan,-8131853.447414886,3560.0801470311244,nan,nan
-12589.394668596651,98.57692307692308,nan,-8144442.842083483,2238.1290038461393,nan,nan
-11217.193396621024,110.0,nan,-8155660.035480104,2419.7726370009536,nan,nan
-20452.4416325505,110.0,nan,-8176112.477112655,5793.989765910177,nan,nan
-13010.033354258707,110.0,nan,-8189122.510466914,2030.6829906811404,nan,nan
-21146.695222178474,110.0,nan,-8210269.205689092,3694.3664886166484,nan,nan
-16800.940928750333,110.0,nan,-8227070.146617843,2861.3490739105873,nan,nan
-12750.956604764788,105.875,nan,-8239821.103222608,3235.808701205866,nan,nan
-12904.088696712128,105.875,nan,-8252725.191919319,2310.52260356785,nan,nan
-9248.432091821041,110.0,nan,-8261973.62401114,1218.9314312675824,nan,nan
-16079.819378047652,110.0,nan,-8278053.443389188,3228.319906933186,nan,nan
-18831.964416307776,105.875,nan,-8296885.407805495,3563.8011219859427,nan,nan
-12806.075909269313,110.0,nan,-8309691.483714764,2299.2483328253875,nan,nan
-20817.75880898131,105.875,nan,-8330509.242523746,6199.546150488449,nan,nan
-18465.2310264509,110.0,nan,-8348974.473550197,3770.919226248964,nan,nan
-12575.113159423634,110.0,nan,-8361549.58670962,1996.91841868327,nan,nan
-19466.00054245375,105.875,nan,-8381015.587252074,5080.853892554473,nan,nan
-12196.780844183337,110.0,nan,-8393212.368096257,2527.838238870524,nan,nan
-15013.464901309628,110.0,nan,-8408225.832997566,2438.3887100239804,nan,nan
-20888.651162753293,110.0,nan,-8429114.484160319,3615.0201206767715,nan,nan
-19072.433424942006,110.0,nan,-8448186.917585261,5479.8890165603425,nan,nan
-14732.52947542197,110.0,nan,-8462919.447060684,3075.121497948714,nan,nan
-22861.878460388863,110.0,nan,-8485781.325521072,4430.762257354603,nan,nan
-13522.520819507243,105.875,nan,-8499303.84634058,2407.300226182297,nan,nan
-11333.47588524793,110.0,nan,-8510637.322225828,1869.3147416807608,nan,nan
-12182.525202511546,110.0,nan,-8522819.847428339,1428.3181947271723,nan,nan
-15592.415259715286,110.0,nan,-8538412.262688054,3164.3335390330712,nan,nan
-11122.56516859464,110.0,nan,-8549534.827856649,1638.9272529907832,nan,nan
-18014.88700713628,105.875,nan,-8567549.714863785,9447.538741787157,nan,nan
-15331.897899946107,110.0,nan,-8582881.61276373,3954.646242405344,nan,nan
-13844.05500031245,110.0,nan,-8596725.667764043,2568.9826543812087,nan,nan
-12368.314527590443,110.0,nan,-8609093.982291633,1861.9411824970634,nan,nan
-19671.015238200886,105.875,nan,-8628764.997529835,5254.229101248636,nan,nan
-12095.614593478107,110.0,nan,-8640860.612123312,2779.1404727299364,nan,nan
-13460.887575844214,110.0,nan,-8654321.499699157,3368.6798422018383,nan,nan
-25644.967033687244,110.0,nan,-8679966.466732845,5381.434318626429,nan,nan
-18100.58715914382,110.0,nan,-8698067.053891988,3861.8498501757103,nan,nan
-19175.814236335817,110.0,nan,-8717242.868128324,6070.110764892031,nan,nan
-12167.563094663368,110.0,nan,-8729410.431222986,1281.0741461665525,nan,nan
-17200.37101004215,110.0,nan,-8746610.80223303,3241.6750273754487,nan,nan
-9231.410284660806,110.0,nan,-8755842.21251769,1617.313641258965,nan,nan
-19276.77671029463,110.0,nan,-8775118.989227984,4562.134979001449,nan,nan
-12736.095341601253,110.0,nan,-8787855.084569585,1815.1732440727008,nan,nan
-15136.763736091074,110.0,nan,-8802991.848305676,2769.0128040651857,nan,nan
-16596.541248955673,110.0,nan,-8819588.389554631,2255.2541291866387,nan,nan
-14597.544309429684,110.0,nan,-8834185.93386406,2551.1771866794525,nan,nan
-13365.402185325496,110.0,nan,-8847551.336049385,1697.6933700916218,nan,nan
-12372.72097484831,105.875,nan,-8859924.057024233,1997.671545419025,nan,nan
-14290.934309066375,110.0,nan,-8874214.9913333,2622.2655289181134,nan,nan
-12797.035247421538,110.0,nan,-8887012.026580721,2029.6938433195105,nan,nan
-14236.102167267312,110.0,nan,-8901248.128747988,2115.624986064053,nan,nan
-16301.673821665858,105.875,nan,-8917549.802569654,3124.6783897129376,nan,nan
-15205.011347870943,110.0,nan,-8932754.813917525,3176.469068790546,nan,nan
-15586.580252339008,110.0,nan,-8948341.394169863,3730.4189385997147,nan,nan
-17518.183221598858,105.875,nan,-8965859.577391462,3527.49277164928,nan,nan
